index,Login Timestamp,Username,User ID,IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover
5624,2025-06-04 22:40:18.189,user_c17009,-3075728533358198246,46.212.104.57,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) power lite AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1925.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1925,iOS 13.4,mobile,True,False,False
5625,2025-06-04 22:42:55.555,user_73f408,4109078769460932314,80.211.250.254,PL,Mazovia,Warsaw,205727,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko SalamWeb/4.5.0.40 Chrome/81.0.4044.95 Mobile Safari/537.36",Chrome Mobile 81.0.4044,Android 2.2,mobile,True,False,False
5626,2025-06-04 22:43:34.003,user_e04ae7,-4319116177282779383,84.234.207.49,NO,Vestland,Bergen,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36 variation/5662",Chrome 67.0.3396,Mac OS X 10.14.6,desktop,True,False,False
5627,2025-06-04 22:44:30.884,user_ed204d,6743433017684903841,158.248.54.53,NO,Agder,Kristiansand,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,True,False,False
5628,2025-06-04 22:44:51.165,user_a36b3b,3816562405239952498,46.212.12.149,NO,Innlandet,Adalsbruk,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.23.81 Safari/537.36",Chrome 69.0.3497.17.23,Mac OS X 10.14.6,desktop,True,False,False
5629,2025-06-04 22:46:54.556,user_aea35f,5629381987070598232,139.164.119.195,NO,-,-,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False
5630,2025-06-04 22:50:42.383,user_335350,8683420944900028374,84.48.213.180,NO,Vestland,Bergen,15659,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277071",Android 2.3.3.2660,iOS 5.1.1,mobile,True,False,False
5631,2025-06-04 22:50:52.667,user_34639d,5636635166071909052,92.221.75.243,NO,Rogaland,Rennesoy,29695,"Mozilla/5.0  (Linux; Android 8.1; LT950 PRO Build/MRA58K; wv) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/126060",Android 2.3.6,Android 8.1,mobile,True,False,False
5632,2025-06-04 22:51:11.059,user_cdfac0,-6888062290215847349,81.167.152.207,NO,Rogaland,Karmsund,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1673 (Chrome,Firefox 20.0.0.1673,iOS 13.4,mobile,True,False,False
5633,2025-06-04 22:54:16.690,user_00165f,-4301293460009083155,78.91.121.117,NO,Trøndelag,Trondheim,224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
5634,2025-06-04 22:54:47.579,user_d8c5d5,7412451581019656387,10.0.73.90,NO,-,-,29695,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",Android 2.3.3.2660,Android 5.0,mobile,True,False,False
5635,2025-06-04 22:56:09.968,user_4773bc,-558288051492951267,92.221.45.23,NO,Rogaland,Stavanger,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.62 Safari/537.36 variation/288203",Chrome 67.0.3396,iOS 11.2.6,tablet,False,False,False
5636,2025-06-04 22:56:51.486,user_4773bc,-558288051492951267,92.221.45.23,NO,Rogaland,Stavanger,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.62 Safari/537.36 variation/288203",Chrome 67.0.3396,iOS 11.2.6,tablet,False,False,False
5637,2025-06-04 22:57:36.949,user_6c8a5e,-851705630964038126,92.220.79.56,NO,Vestland,Eikanger,29695,Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Gecko/20081407 Firefox/20.0.0.1618 variation/120025,Firefox 20.0.0.1618,Android 6.0.99,mobile,True,False,False
5638,2025-06-04 22:58:04.776,user_4773bc,-558288051492951267,92.221.45.23,NO,Rogaland,Stavanger,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.62 Safari/537.36 variation/288203",Chrome 67.0.3396,iOS 11.2.6,tablet,False,False,False
5639,2025-06-04 22:58:59.619,user_4773bc,-558288051492951267,92.221.45.23,NO,Rogaland,Stavanger,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.62 Safari/537.36 variation/288203",Chrome 67.0.3396,iOS 11.2.6,tablet,False,False,False
5640,2025-06-04 23:00:10.997,user_4773bc,-558288051492951267,92.221.45.23,NO,Rogaland,Stavanger,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.62 Safari/537.36 variation/288203",Chrome 67.0.3396,iOS 11.2.6,tablet,False,False,False
5641,2025-06-04 23:01:20.816,user_4773bc,-558288051492951267,92.221.45.23,NO,Rogaland,Stavanger,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.62 Safari/537.36 variation/288203",Chrome 67.0.3396,iOS 11.2.6,tablet,True,False,False
5642,2025-06-04 23:04:06.697,user_7b97b6,3282439398381012577,10.3.69.29,NO,Oslo County,Oslo,500003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.92.121 Safari/537.36",Chrome 72.0.3626.92,Mac OS X 10.14.6,desktop,True,False,False
5643,2025-06-04 23:06:04.550,user_9f5aa8,3344435819901395450,66.248.237.185,US,-,-,393398,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/37419,Firefox 20.0.0.1618,Android 2.2,mobile,True,True,False
5644,2025-06-04 23:13:46.037,user_1799ef,2476530727485038367,66.68.120.244,US,Texas,Cedar Creek,11427,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/78.0.3904.108 Mobile Safari/537.36 OPR/56.1.2780.51589 variation/199580",Opera Mobile 56.1.2780,iOS 11.2.6,mobile,True,False,False
5645,2025-06-04 23:14:20.736,user_d57c13,1621772830954237861,158.248.130.18,NO,-,-,29695,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",Android 2.3.3.2660,Android 5.4.3,mobile,True,False,False
5646,2025-06-04 23:20:22.225,user_11a17a,-4288345498994738461,84.234.203.8,NO,Vestland,Bergen,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.23.100 Safari/537.36",Chrome 69.0.3497.17.23,Mac OS X 10.14.6,desktop,True,False,False
5647,2025-06-04 23:23:56.689,user_3a8479,-5446596105661873497,84.48.138.85,NO,Oslo County,Oslo,15659,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/79.0.3945.192.193.130 Safari/537.36 RuxitSynthetic/1.0 v4889365822 t8347097904287973985",Chrome 79.0.3945.192.193,Chrome OS 5978.98.0,desktop,True,False,False
5648,2025-06-04 23:24:15.041,user_c3c0bc,7349554767592615216,109.247.215.116,NO,Vestland,Urangsvag,29695,"Mozilla/5.0  (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.54.105 Safari/537.36",Chrome 72.0.3626.54,Chromecast 1.49.230269,desktop,False,False,False
5649,2025-06-04 23:24:28.890,user_4d23e4,8403984098785626026,158.248.127.160,NO,Vestland,Bergen,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False
5650,2025-06-04 23:30:25.314,user_faf4bd,-8986336031156042058,80.232.116.119,NO,Oslo County,Oslo,25400,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2.3433 Mobile/15E148 Safari/604.1",Mobile Safari 12.1.2.3433,iOS 12.5.4,mobile,False,False,False
5651,2025-06-04 23:33:16.994,user_14c3a1,-3356797326818238313,109.247.68.109,NO,Rogaland,Bryne,29695,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36Snapchat11.2.0.68 (BLA-L29; Android 10#10.0.0.159C432#29; gzip",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,True,False,False
5652,2025-06-04 23:37:28.922,user_11b456,-3517590355719391064,10.0.0.44,US,California,Los Angeles,398986,"Mozilla/5.0 (Linux; Android 10.0.99; H30-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1929.117 Mobile Safari/537.36 variation/13352",Chrome Mobile 81.0.4044.1929,Android 10.0.99,mobile,False,True,False
5653,2025-06-04 23:38:41.535,user_2adddb,-7718060131357054948,10.1.29.79,NO,-,-,50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.16.100 Safari/537.36",Chrome 69.0.3497.16,Mac OS X 10.14.6,desktop,True,False,False
5654,2025-06-04 23:42:03.112,user_5209b6,-4330171528711502568,23.137.225.31,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0 variation/245228,Firefox 20.0,iOS 13.4,mobile,True,False,False
5655,2025-06-04 23:44:27.305,user_792865,1392889089637627921,77.222.219.186,NO,Troms og Finnmark,Alta,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1926,iOS 13.4,mobile,True,False,False
5656,2025-06-04 23:54:40.529,user_c26f17,6578728669297189338,46.212.174.82,NO,Viken,Lorenskog,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.81 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
5657,2025-06-05 00:00:36.059,user_9e755b,8986323385551947666,199.26.84.115,US,-,-,393398,Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Gecko/20081407 Firefox/20.0.0.1604 variation/119551,Firefox 20.0.0.1604,Android 6.0.99,mobile,False,False,False
5658,2025-06-05 00:02:42.399,user_997a7f,9178639757969163614,78.156.15.221,NO,Trøndelag,Trondheim,41164,"Mozilla/5.0  (X11; CrOS x86_64 13482.0.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.28.76 Safari/537.36",Chrome 69.0.3497.17.28,Chrome OS 13482.0.0,desktop,True,False,False
5659,2025-06-05 00:22:40.619,user_512f42,-7478045014320842516,170.39.76.24,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_4 like Mac OS X) play Build/PPYS29.105-134-12 AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1934,iOS 9.3.4,mobile,False,False,False
5660,2025-06-05 00:23:54.485,user_5c6f26,-3471463266727066578,10.1.37.108,IN,-,-,132996,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1930.132 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1930,iOS 13.4,mobile,False,False,False
5661,2025-06-05 00:29:18.134,user_5a38cf,-6492423219147715253,46.212.84.220,NO,Oslo County,Oslo,41164,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/14A403 Safari/602.1",Chrome Mobile iOS 71.0.3578,iOS 10.0.1,mobile,True,False,False
5662,2025-06-05 00:36:31.190,user_c9f71b,-832466556582703998,38.135.39.241,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1933.129 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1933,iOS 11.2.6,mobile,True,True,False
5663,2025-06-05 00:36:50.797,user_ac9e15,6285903629395224051,5.100.183.38,NO,-,-,50304,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,False,False,False
5664,2025-06-05 00:40:52.329,user_caa553,3244104690002205115,146.120.169.223,UA,Ternopil Oblast,Monastyryska,43309,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/50.0.2661.86 Mobile Safari/537.36 wkbrowser 4.3.52 190320",Chrome Mobile WebView 50.0.2661,iOS 13.4,mobile,True,False,False
5665,2025-06-05 00:42:53.859,user_3c57a0,-9060560837405703267,194.6.232.66,UA,-,-,33927,"Mozilla/5.0  (Linux; U; Android 2.2) optimo (XT1952DL AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.111 Mobile Safari/537.36",Chrome Mobile 81.0.4044,Android 2.2,mobile,True,False,False
5666,2025-06-05 00:49:43.664,user_63a0d2,7118863083627173397,139.164.51.38,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/289406",Chrome 73.0.3654,iOS 11.2.6,tablet,False,False,False
5667,2025-06-05 00:52:40.405,user_19b2be,7533059907377820845,81.166.83.168,NO,Rogaland,Sandnes,29695,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.16.32 Safari/537.36",Chrome 69.0.3497.16,Mac OS X 10.12.3,desktop,True,False,False
5668,2025-06-05 00:53:24.019,user_8583f9,3353326370443715646,176.97.50.101,PL,Warmia-Masuria,Bartoszyce,201637,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",Chrome 67.0.3396,Mac OS X 10.14.6,desktop,True,False,False
5669,2025-06-05 00:57:12.685,user_87c524,-1022742839500184975,92.220.149.47,NO,Viken,Drammen,29695,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",Android 2.3.3,Android 2.3.3,mobile,True,False,False
5670,2025-06-05 00:57:59.551,user_f74367,-7548751787939819228,80.203.239.67,NO,Oslo County,Oslo,15659,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",Android 2.3.3.2660,Android 5.0,mobile,True,False,False
5671,2025-06-05 01:02:40.212,user_e098fe,6266518348532526349,37.97.20.40,NO,-,-,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.22.92 Safari/537.36",Chrome 69.0.3497.17.22,Mac OS X 10.14.6,desktop,True,False,False
5672,2025-06-05 01:06:09.268,user_e91b2b,9165136144473905330,81.166.217.27,NO,Nordland,Svolvær,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.80.81 Safari/537.36",Chrome 72.0.3626.80,Mac OS X 10.14.6,desktop,True,False,False
5673,2025-06-05 01:13:24.594,user_dee1d2,5904477924689307876,194.99.40.161,NO,Oslo County,Oslo,50304,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.123 Mobile Safari/537.36 variation/151076",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,True,False,False
5674,2025-06-05 01:22:32.382,user_e5e623,-6730699466313862983,209.236.123.178,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.69 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.89",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,True,False
5675,2025-06-05 01:22:48.502,user_d62a10,-3743245636370679051,209.236.117.90,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1947.138 Mobile Safari/537.36 PHX/5.0",Chrome Mobile 81.0.4044.1947,iOS 11.2.6,mobile,False,True,False
5676,2025-06-05 01:24:29.814,user_97a15e,2791899777888684999,195.88.227.202,US,Texas,Dallas,398986,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/79.0 Firefox/79.0,Firefox Mobile 79.0,Android 4.1,mobile,False,True,False
5677,2025-06-05 01:24:42.277,user_acde2c,6082357350181164036,209.236.123.209,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.62 Mobile Safari/537.36 variation/150849",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,True,False
5678,2025-06-05 01:26:42.103,user_a8585d,-4825138570335338980,158.248.61.128,NO,Agder,Kristiansand,29695,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Chrome OS 5978.98.0,desktop,False,False,False
5679,2025-06-05 01:26:52.501,user_1740d1,36648465796450230,103.230.152.68,IN,Uttar Pradesh,Bareilly,133278,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/OPPS28.85-13-4; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,False,False
5680,2025-06-05 01:33:27.791,user_83ad46,3082320831884190594,37.97.29.124,NO,-,-,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False
5681,2025-06-05 01:36:27.826,user_bd2815,3063941918896362565,176.107.134.16,PL,Mazovia,Warsaw,205727,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.122 Mobile Safari/537.36 variation/217786",Chrome Mobile 81.0.4044.1926,iOS 13.4,mobile,True,False,False
5682,2025-06-05 01:47:54.838,user_a6bddc,5948106435476304738,152.93.164.106,NO,-,-,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81.81 Safari/537.36",Chrome 72.0.3626.81,Mac OS X 10.14.6,desktop,False,False,False
5683,2025-06-05 01:49:51.481,user_571928,-8618272050942231498,79.161.9.141,NO,Rogaland,Bryne,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.71.119 Safari/537.36",Chrome 72.0.3626.71,Mac OS X 10.14.6,desktop,False,False,False
5684,2025-06-05 01:56:51.140,user_52bb43,-1784713127999262883,156.52.77.229,NO,Viken,Fredrikstad,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,True,False,False
5685,2025-06-05 01:59:25.528,user_0831e6,6463766133850307856,2.148.13.82,NO,Møre og Romsdal,Ålesund,2119,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",Chrome 67.0.3396,Mac OS X 10.14.6,desktop,True,False,False
5686,2025-06-05 02:10:08.913,user_71f585,5350325202847424639,209.42.240.106,GB,-,-,63410,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.20.91 Safari/537.36",Chrome 69.0.3497.17.20,Chrome OS 5978.98.0,desktop,True,False,False
5687,2025-06-05 02:18:22.793,user_4ac648,1680795389655659136,103.43.47.246,ID,-,-,58397,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",Android 2.3.3.2639,iOS 9.3.3,mobile,False,False,False
5688,2025-06-05 02:30:00.339,user_1080f6,8492296718910114882,10.2.219.142,UA,Khmelnytskyy Oblast,Shepetivka,28907,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 variation/151392",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,False,False
5689,2025-06-05 02:41:39.069,user_7342b3,-8592593533021553832,23.137.225.62,US,-,-,393398,Mozilla/5.0  (Linux; Android 10.0.99) Gecko/20100101 Firefox/20.0.0.1775,Firefox 20.0.0.1775,Android 10.0.99,mobile,True,False,False
5690,2025-06-05 02:42:29.576,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5691,2025-06-05 02:42:38.912,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5692,2025-06-05 02:42:53.464,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5693,2025-06-05 02:43:06.453,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5694,2025-06-05 02:43:17.428,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5695,2025-06-05 02:43:24.720,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5696,2025-06-05 02:43:37.677,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5697,2025-06-05 02:43:50.472,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5698,2025-06-05 02:44:05.293,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5699,2025-06-05 02:44:15.895,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5700,2025-06-05 02:44:27.249,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,False,True,False
5701,2025-06-05 02:44:40.663,user_e04ae7,-4319116177282779383,43.225.189.249,VN,Hanoi,Hanoi,131353,"Mozilla/5.0  (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/124.0.6367.91 Safari/537.36",Chrome 124.0.6367,Windows 10,desktop,True,True,True
